seed,dq,dp,de,dgf,dgm,dg1,dg2,dg3,dg4,pf,pm,p1,p2,p3,p4,blue_daf,blue_dam,blue_da1,blue_da2,blue_da3,blue_da4,pink_daf,pink_dam,pink_da1,pink_da2,pink_da3,pink_da4,blue_laf,blue_lam,blue_la1,blue_la2,blue_la3,blue_la4,pink_laf,pink_lam,pink_la1,pink_la2,pink_la3,pink_la4,pedid,xr1,blue_recomb,x1,xr2,pink_recomb,x2,x
1856256393,0.4,0.6,0.1,1,1,1,1,1,1,-0.445110235,-0.626357996,-0.634260315,-0.531508104,-0.688282271,-0.529466294,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,6,6,5,4,5,4,4,206,0.5979370939,0,0.6358292176,0.3005910303,1,0.8540738746,0.7053370586
1370950610,0.4,0.6,0.1,2,1,2,2,2,2,0.0229588618,-0.697028254,0.110957054,0.0827725341,0.0091981115,-0.008930317,2,1,2,2,2,2,1,1,1,1,1,1,2,3,5,5,5,2,5,6,6,3,3,6,207,0.9896287606,0,0.2524305858,0.1290744432,1,0.2665495059,-0.089303172
1023583446,0.4,0.6,0.1,2,3,2,2,2,2,0.1260419978,1.0026302844,-0.08344088,0.0273066017,-0.381563769,-0.017283107,2,2,1,1,1,1,1,2,2,2,2,2,2,4,2,1,1,1,1,4,4,4,4,4,208,0.8526953696,0,0.7235715872,0.7479365835,0,0.0076045641,-0.17283107
584873997,0.4,0.6,0.1,1,2,2,2,2,1,-0.571251271,-0.041661364,0.0873604232,-0.096085557,-0.110021679,-0.612456502,1,1,1,1,1,1,1,2,2,2,2,1,1,6,2,1,2,1,2,2,6,2,2,6,209,0.4217820938,0,0.427163033,0.5185280449,0,0.3003714626,-0.124565021
280112036,0.4,0.6,0.1,1,1,1,1,1,1,-0.59906736,-0.541502187,-0.535026954,-0.473022309,-0.577294145,-0.544727329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,210,0.8029561452,0,0.1619971162,0.7892081299,0,0.2070204738,0.5527267149
1353143960,0.4,0.6,0.1,1,2,2,1,2,1,-0.506293782,-0.024487677,-0.120089295,-0.662461435,-0.109423427,-0.644741267,1,2,1,1,1,1,1,1,2,1,2,1,3,1,5,5,5,3,5,2,2,1,1,2,211,0.4892039911,0,0.0781961521,0.7689438741,0,0.8319872398,-0.447412673
601534467,0.4,0.6,0.1,1,1,1,1,1,1,-0.654617424,-0.393973278,-0.542309906,-0.608682253,-0.64666881,-0.614973719,1,1,1,1,1,1,1,1,1,1,1,1,6,5,2,2,2,2,2,2,2,5,2,2,212,0.4820080127,0,0.9859434636,0.2041631612,1,0.4732092281,-0.149737194
955559792,0.4,0.6,0.1,2,1,1,2,1,2,0.1199620942,-0.522815483,-0.539098009,-0.073122403,-0.578317868,-0.206084246,2,1,1,2,1,2,1,1,1,1,1,1,6,1,6,6,6,6,6,1,1,1,1,1,213,0.720911268,0,0.0662436323,0.9357994757,0,0.9227602374,-2.060842462
457358937,0.4,0.6,0.1,2,2,2,3,1,2,-0.018949935,-0.048923382,-0.088566274,0.8348220501,-0.725056324,0.0122742802,2,2,2,2,1,2,1,1,1,2,1,1,5,2,4,5,5,5,4,2,2,2,2,2,214,0.6838850438,0,0.2248788156,0.1995134559,1,0.509749227,0.1227428016
102648599,0.4,0.6,0.1,2,1,2,2,2,2,-0.078318245,-0.547057493,-0.185568402,0.1678202612,0.0059375228,0.1385978094,1,1,2,2,2,2,2,1,1,1,1,1,4,6,5,4,5,5,5,2,6,2,6,6,215,0.789940752,0,0.7083461241,0.4762413131,0,0.3122618679,1.3859780938
1645320322,0.4,0.6,0.1,2,1,1,2,2,1,0.125819592,-0.484712593,-0.427491052,-0.194959029,0.0703845645,-0.58933341,2,1,1,2,2,1,1,1,1,1,1,1,6,1,4,6,6,4,4,2,2,2,1,1,216,0.6897315805,0,0.546193836,0.7948539433,0,0.4126136892,0.1066658988
478767561,0.4,0.6,0.1,2,1,1,2,2,2,0.0566478415,-0.471269507,-0.705748536,-0.033046262,0.0961577678,0.0378462152,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,5,5,1,1,2,1,1,217,0.2757778327,1,0.1961392985,0.3468721082,1,0.4788652684,0.3784621517
448832243,0.4,0.6,0.1,1,1,1,1,1,1,-0.661352424,-0.554855179,-0.67648005,-0.458414485,-0.579931386,-0.583539603,1,1,1,1,1,1,1,1,1,1,1,1,6,3,5,6,5,6,5,4,4,4,4,4,218,0.5620063704,0,0.1873507179,0.1740843515,1,0.1088394844,0.1646039689
1690860274,0.4,0.6,0.1,1,1,1,1,1,1,-0.41596594,-0.574074471,-0.594416887,-0.465182853,-0.479779913,-0.548161221,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,6,4,4,4,3,3,219,0.6472657591,0,0.4334312302,0.111480082,1,0.9585324745,0.5183877941
811610307,0.4,0.6,0.1,1,1,1,1,1,1,-0.539718027,-0.676184346,-0.561927321,-0.489438206,-0.642157162,-0.676609093,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,5,4,4,5,5,5,5,5,220,0.7525094155,0,0.6101880579,0.7198228625,0,0.9480336942,-0.766090932
1189930139,0.4,0.6,0.1,1,1,1,1,1,1,-0.756852416,-0.595100015,-0.658270484,-0.558568594,-0.634933626,-0.643916122,1,1,1,1,1,1,1,1,1,1,1,1,5,6,2,2,2,2,2,3,6,6,6,3,221,0.2417233168,1,0.0617951635,0.9168132236,0,0.8409031275,-0.43916122
1809770044,0.4,0.6,0.1,1,3,2,2,2,2,-0.703113158,0.7046782347,-0.162559243,0.0173975272,0.018745164,0.0275967321,1,2,1,1,1,1,1,2,2,2,2,2,1,4,1,1,1,1,1,6,4,6,6,4,222,0.2203468407,1,0.2128061509,0.3586918341,1,0.9810857964,0.2759673209
1445926947,0.4,0.6,0.1,2,2,3,3,2,2,0.0396362722,-0.042290769,0.682441953,0.9359348981,-0.018029967,-0.036784725,1,1,2,2,2,2,2,2,2,2,1,1,1,1,6,1,6,1,6,1,1,1,1,1,223,0.3176875004,1,0.7779237366,0.0043936591,1,0.3696304845,-0.367847247
1646872560,0.4,0.6,0.1,3,1,2,2,2,2,0.8528532331,-0.616697633,0.0394231897,-0.03245499,0.0376529019,0.0190751136,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,3,2,3,3,5,2,2,2,5,224,0.6259993425,0,0.6727822347,0.9913915489,0,0.9732836671,0.1907511357
1759817717,0.4,0.6,0.1,2,3,2,2,2,3,-0.042420125,0.8216467902,-0.033177499,0.0426130415,-0.062793913,0.8688539656,2,2,1,1,1,2,1,2,2,2,2,2,4,3,2,2,2,4,2,2,3,3,2,2,225,0.766802085,0,0.445481112,0.473610589,0,0.9266939587,0.6885396563
1850620424,0.4,0.6,0.1,2,3,3,2,3,3,0.0204327589,0.9164722652,0.9633159386,-0.127628404,0.7457376812,0.8534256921,1,2,2,1,2,2,2,2,2,2,2,2,4,4,6,6,6,6,6,6,6,6,4,4,226,0.5030688571,0,0.6156310968,0.0495742066,1,0.8208189131,0.5342569206
1912147805,0.4,0.6,0.1,1,2,1,2,1,2,-0.468500732,-0.112962811,-0.534486176,-0.049496698,-0.498943319,0.0773689305,1,2,1,1,1,1,1,1,1,2,1,2,6,6,6,6,1,6,1,6,6,6,6,6,227,0.8172109587,0,0.4651764848,0.1808569991,1,0.4687172046,0.7736893055
425676199,0.4,0.6,0.1,2,2,2,3,2,2,0.0132777683,-0.017702996,-0.167908051,0.8965700876,-0.013738897,0.0163010283,2,1,2,2,2,1,1,2,1,2,1,2,2,6,3,2,3,2,3,4,6,4,4,4,228,0.0192574547,1,0.8374091954,0.7718731942,0,0.7662021577,0.1630102826
1030871121,0.4,0.6,0.1,2,2,2,2,1,1,0.1469052644,-0.027138136,0.1293484444,0.0163875205,-0.529397497,-0.743129827,2,1,2,1,1,1,1,2,1,2,1,1,6,5,6,3,3,6,3,4,4,4,5,4,229,0.3181904561,1,0.8150002909,0.155192555,1,0.2045702237,-1.431298273
1672787586,0.4,0.6,0.1,3,2,2,2,3,3,0.8874525368,-0.023451598,0.0979052392,-0.041052131,0.6209223989,0.8189924991,2,2,2,2,2,2,2,1,1,1,2,2,4,4,3,3,3,4,3,5,5,4,5,4,230,0.7528648063,0,0.3036259857,0.54725293,0,0.2591438611,0.1899249911
1309562883,0.4,0.6,0.1,3,1,2,2,2,2,0.9137464573,-0.541705627,0.0534432622,0.0578061746,-0.045317109,-0.127630224,2,1,2,2,2,2,2,1,1,1,1,1,5,6,5,5,5,5,5,1,1,1,6,6,231,0.5291479777,0,0.0827929029,0.9739262788,0,0.1738352809,-1.276302241
1134335837,0.4,0.6,0.1,1,1,1,1,1,1,-0.651856211,-0.718839616,-0.724543585,-0.502069637,-0.679510905,-0.79627329,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,6,6,6,6,2,4,2,4,4,232,0.2559358856,1,0.5606402734,0.8601782237,0,0.0415514326,-1.962732896
349587752,0.4,0.6,0.1,1,2,2,1,2,2,-0.555521913,-0.107771453,-0.026757014,-0.632682112,-0.058475509,0.0111760192,1,2,1,1,1,1,1,1,2,1,2,2,6,3,6,4,4,4,4,1,3,3,3,3,233,0.6937816044,0,0.6024615511,0.5868093151,0,0.3394229516,0.1117601923
1482123402,0.4,0.6,0.1,2,1,2,2,1,2,0.0116272747,-0.447671979,-0.025703076,-0.088040312,-0.54572951,-0.006944161,2,1,2,2,1,2,1,1,1,1,1,1,3,5,3,3,2,2,2,1,1,5,5,1,234,0.370500222,1,0.0146562965,0.9617034248,0,0.5403315153,-0.069441612
319755612,0.4,0.6,0.1,1,1,1,1,1,1,-0.595538468,-0.795157458,-0.618563584,-0.618749097,-0.623084696,-0.468170238,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,6,4,4,6,4,235,0.0528406198,1,0.5292531701,0.9423531396,0,0.0447031497,1.3182976216
273525193,0.4,0.6,0.1,3,2,2,2,3,3,0.8760501973,0.0088446023,-0.08891485,0.1807806643,0.7036816983,0.9196687246,2,2,2,2,2,2,2,1,1,1,2,2,5,2,4,4,4,5,4,3,2,2,2,2,236,0.3447875177,1,0.5996980954,0.6553018916,0,0.138520592,1.1966872458
870469394,0.4,0.6,0.1,2,1,2,1,1,2,0.0105991541,-0.795955439,-0.16783465,-0.696329587,-0.715711619,-0.064547158,2,1,2,1,1,2,1,1,1,1,1,1,3,4,3,4,4,4,4,6,6,6,4,4,237,0.2468728159,1,0.166482627,0.0257360186,1,0.9359414829,-0.645471585
1985128258,0.4,0.6,0.1,1,3,2,2,2,2,-0.605125523,0.739256084,-0.005006021,-0.097463724,0.1674259215,0.2376266217,1,2,1,1,1,1,1,2,2,2,2,2,3,5,4,3,3,3,4,5,5,5,5,5,238,0.6636439132,0,0.2760255156,0.8622148106,0,0.6842833574,2.3762662166
354433379,0.4,0.6,0.1,1,1,1,1,1,1,-0.58725469,-0.622391562,-0.626791438,-0.59639667,-0.577357296,-0.536298675,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,2,1,1,4,4,4,4,4,239,0.6089314374,0,0.9078529682,0.7024616365,0,0.8904483634,0.6370132489
1587724599,0.4,0.6,0.1,2,2,2,3,3,2,-0.004916029,0.1100631521,-0.070446139,0.7923938703,0.7782613545,-0.017211367,2,1,1,2,2,1,1,2,2,2,2,2,5,6,5,5,3,3,3,5,5,6,6,5,240,0.810939365,0,0.7552401655,0.695604028,0,0.7397814662,-0.172113669
1066604470,0.4,0.6,0.1,1,2,1,2,1,2,-0.733645868,-0.02762682,-0.696222802,-0.08399427,-0.703811723,-0.10202393,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,3,3,2,3,3,241,0.6276254107,0,0.6432852757,0.1324530342,1,0.4580539006,-1.020239297
1025412188,0.4,0.6,0.1,2,1,1,1,1,2,0.1791088681,-0.536175441,-0.634262254,-0.62908357,-0.534324706,-0.17145123,2,1,1,1,1,2,1,1,1,1,1,1,1,6,5,1,5,1,5,3,3,3,3,6,242,0.571144589,0,0.0259888205,0.8955470491,0,0.2607904394,-1.7145123
375356913,0.4,0.6,0.1,1,3,2,2,2,2,-0.540290096,0.6784169986,-0.185215955,0.0556459398,0.0214370238,0.0707495144,1,2,1,1,1,1,1,2,2,2,2,2,4,3,4,4,4,4,4,2,3,3,3,3,243,0.7975663956,0,0.5788110707,0.9288645931,0,0.1584442161,0.7074951437
150370876,0.4,0.6,0.1,2,2,2,3,2,3,0.0524333692,0.0002472993,-0.097974732,0.6919609635,-0.128350963,0.9715133327,1,1,1,2,1,2,2,2,2,2,2,2,2,6,5,5,2,5,5,2,2,2,6,2,244,0.6739105311,0,0.928145295,0.9911288847,0,0.6914118392,1.7151333268
1651978579,0.4,0.6,0.1,3,2,2,3,3,2,0.8143238477,0.0302268321,0.1119101316,0.7382149415,0.6942975975,0.0130465489,2,2,2,2,2,2,2,1,1,2,2,1,1,3,1,1,4,4,4,5,5,3,3,5,245,0.8076834538,0,0.5076431057,0.8743519894,0,0.7944158389,0.1304654886
687310533,0.4,0.6,0.1,2,3,3,3,3,3,0.0137969798,0.7843903387,0.784706728,0.8138498923,0.9358248473,0.7176659878,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,1,4,4,2,4,2,4,2,246,0.7305480837,0,0.6923047545,0.7776825748,0,0.5541459352,-0.823340122
1993163042,0.4,0.6,0.1,1,2,1,1,2,1,-0.367019017,-0.064340545,-0.765653854,-0.63621429,-0.02866035,-0.426282155,1,2,1,1,1,1,1,1,1,1,2,1,6,5,6,2,2,2,2,1,1,5,1,1,247,0.9552095323,0,0.8439258248,0.6356755871,0,0.6345179014,1.7371784473
1149206460,0.4,0.6,0.1,1,2,2,1,1,2,-0.502629857,0.0465534127,0.0665254707,-0.465708891,-0.577398686,-0.043509607,1,1,1,1,1,1,1,2,2,1,1,2,2,5,2,1,2,1,1,3,5,3,3,3,248,0.4166734239,0,0.8405975689,0.7881935396,0,0.8004910214,-0.435096074
123461415,0.4,0.6,0.1,2,1,2,2,2,2,0.1725183055,-0.809236766,0.0835786389,-0.035763883,-0.06227958,0.1006227027,1,1,2,2,2,2,2,1,1,1,1,1,3,4,6,6,6,6,6,1,4,1,1,4,249,0.8588249413,0,0.6993378721,0.8758031213,0,0.3214261119,1.0062270274
381699039,0.4,0.6,0.1,1,1,1,1,1,1,-0.496736775,-0.451579428,-0.77223921,-0.692723391,-0.501430604,-0.562280436,1,1,1,1,1,1,1,1,1,1,1,1,4,6,4,4,5,5,5,4,6,6,6,6,250,0.8175131538,0,0.5895256482,0.9836772303,0,0.0505726426,0.3771956413
1742683800,0.4,0.6,0.1,1,2,2,1,2,1,-0.463960602,-0.215021858,0.0352746821,-0.811753926,-0.020880737,-0.543590273,1,1,1,1,1,1,1,2,2,1,2,1,3,6,4,4,3,3,4,5,5,6,6,6,251,0.4603863659,0,0.343943129,0.9372514602,0,0.1162358546,0.5640972704
606251567,0.4,0.6,0.1,1,3,2,2,2,2,-0.512217862,0.8157165265,0.1146674884,-0.011944966,0.0912378054,-0.026485195,1,2,1,1,1,1,1,2,2,2,2,2,1,5,1,1,1,1,1,1,1,5,5,5,252,0.9896612591,0,0.7901784684,0.6205397344,0,0.0048714816,-0.264851953
715910582,0.4,0.6,0.1,3,1,2,2,2,2,0.8115631328,-0.751922142,0.1057478743,-0.198802462,0.0855246628,-0.026303873,2,1,2,2,2,2,2,1,1,1,1,1,1,3,1,1,2,1,2,2,2,3,3,3,253,0.035140465,1,0.5749982617,0.58010279,0,0.1095722565,-0.263038732
1926257504,0.4,0.6,0.1,1,3,2,2,2,2,-0.641703633,0.8724800218,-0.078479684,0.0307016375,-0.091815747,0.0655619061,1,2,1,1,1,1,1,2,2,2,2,2,5,2,5,2,2,5,2,5,5,2,5,2,254,0.25821698,1,0.6096840937,0.0538200736,1,0.5850766979,0.6556190612
205739322,0.4,0.6,0.1,1,3,2,2,2,2,-0.730959254,0.8612331475,0.0505663905,0.0144105854,-0.037670249,0.0612752846,1,2,1,1,1,1,1,2,2,2,2,2,6,4,2,6,2,2,2,4,4,4,4,4,255,0.3926914262,1,0.1502445574,0.2880587379,1,0.0034473632,0.6127528463
1902741422,0.4,0.6,0.1,3,2,2,3,2,3,0.8127967373,0.1441381881,-0.092480019,0.6936691211,0.1603704645,0.9504027545,2,2,2,2,2,2,2,1,1,2,1,2,4,2,4,4,4,3,3,2,2,2,2,2,256,0.5057747231,0,0.6712409149,0.4687458461,0,0.0981158219,1.5040275446
578377257,0.4,0.6,0.1,1,2,2,2,1,2,-0.579093813,0.2362185354,0.1804420723,0.0857982067,-0.591629148,-0.005574868,1,1,1,1,1,1,1,2,2,2,1,2,5,2,5,5,5,3,3,1,1,2,2,2,257,0.2243109458,1,0.0102785649,0.0518111345,1,0.7250028191,-0.055748679
1236514616,0.4,0.6,0.1,2,2,2,2,2,1,0.1153739817,0.0153136555,-0.067126615,0.0665576194,-0.068752688,-0.656578929,2,2,2,2,1,1,1,1,1,1,2,1,3,2,3,3,3,3,6,4,4,2,4,2,258,0.1222571154,1,0.7480973577,0.1844613334,1,0.8148199445,-0.565789294
1484535161,0.4,0.6,0.1,3,2,3,2,3,2,0.8793694981,-0.03337886,0.7500301614,-0.019695023,0.6874728354,-0.053532089,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,3,3,6,2,6,2,6,259,0.5554384862,0,0.6784505791,0.6109256053,0,0.570249521,-0.535320886
50530920,0.4,0.6,0.1,2,1,2,2,2,1,-0.149899449,-0.397142355,-0.02429118,0.0065069525,-0.060384288,-0.518428067,1,1,2,2,2,1,2,1,1,1,1,1,4,5,5,4,5,4,5,3,5,3,3,3,260,0.6001962184,0,0.1508288324,0.7086284606,0,0.6868378444,0.815719329
1868040719,0.4,0.6,0.1,2,2,2,3,3,3,0.0398825386,-0.166573239,0.1165505212,0.68577553,0.7068112863,0.8973229501,2,1,2,2,2,2,1,2,1,2,2,2,1,6,1,2,2,1,2,1,6,6,1,1,261,0.714648919,0,0.4182059907,0.6218183262,0,0.9057732909,0.9732295012
1190034025,0.4,0.6,0.1,3,1,2,2,2,2,0.7009923798,-0.675806239,0.0528964474,-0.088555098,0.0209092797,-0.088753956,2,1,2,2,2,2,2,1,1,1,1,1,2,4,1,1,2,1,1,6,6,4,4,6,262,0.0574211111,1,0.3961850975,0.6965167908,0,0.8262802161,-0.887539564
290668950,0.4,0.6,0.1,2,3,2,3,2,2,0.1223882806,0.807207381,-0.053269482,0.7672243284,0.0246799803,0.0974640835,1,2,1,2,1,1,2,2,2,2,2,2,2,3,2,1,2,2,1,2,2,2,2,2,263,0.7893591606,0,0.227066286,0.4141191293,0,0.5465771265,0.9746408352
1412198456,0.4,0.6,0.1,2,2,3,2,3,1,-0.09662056,-0.082232424,0.7046058843,-0.054405174,0.8604195748,-0.686996737,2,1,2,1,2,1,1,2,2,2,2,1,2,2,6,6,2,6,6,4,4,4,2,2,264,0.8380298819,0,0.9706650143,0.5965355465,0,0.2931787387,-0.869967373
1437916444,0.4,0.6,0.1,1,2,2,1,2,1,-0.595905058,-0.135259521,-0.095718418,-0.493628643,0.1167621747,-0.632670602,1,2,1,1,1,1,1,1,2,1,2,1,5,6,5,3,5,3,3,3,3,3,3,3,265,0.3079881399,1,0.0892595323,0.6667565963,0,0.7363967019,-0.32670602
568484842,0.4,0.6,0.1,2,2,2,1,2,2,0.1099330281,-0.066597178,-0.148808914,-0.579861859,0.0431763356,-0.014505012,2,2,1,1,2,1,1,1,2,1,1,2,3,1,5,5,3,3,5,2,2,1,1,1,266,0.1652934161,1,0.5803361375,0.7029357961,0,0.0271696905,-0.145050123
1787690830,0.4,0.6,0.1,1,1,1,1,1,1,-0.546945761,-0.738853059,-0.592315337,-0.497257465,-0.610717557,-0.476520251,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,6,3,6,6,4,4,1,1,4,267,0.3016267234,1,0.3943425237,0.8588755349,0,0.6975864706,1.2347974927
1811595928,0.4,0.6,0.1,2,2,2,1,2,2,0.1039045474,-0.064036484,-0.1161709,-0.722566414,0.0760739005,0.0193159613,2,2,1,1,2,2,1,1,2,1,1,1,4,1,4,4,4,4,4,6,6,6,6,6,268,0.5671650002,0,0.0381072527,0.7825436335,0,0.9588716398,0.1931596131
242350850,0.4,0.6,0.1,1,1,1,1,1,1,-0.466505973,-0.780851454,-0.593518216,-0.563034576,-0.621447016,-0.439280668,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,5,5,5,1,1,1,1,269,0.036133593,1,0.0566846147,0.0062785274,1,0.8026009699,1.6071933194
958935477,0.4,0.6,0.1,2,2,2,3,1,3,-0.172118887,0.1950022443,-0.06672126,0.8137981951,-0.804924463,0.6015707989,1,1,1,2,1,2,2,2,2,2,1,2,3,4,3,2,3,3,2,3,4,3,4,4,270,0.1503705648,1,0.9744900213,0.0398138389,1,0.8159571792,-1.984292011
1969187797,0.4,0.6,0.1,1,2,2,1,2,1,-0.612601747,-0.121531548,-0.002110958,-0.482271391,0.0421402193,-0.486694661,1,1,1,1,1,1,1,2,2,1,2,1,5,2,5,5,5,5,5,6,2,2,2,2,271,0.8762338994,0,0.1601802447,0.9606082034,0,0.1249870915,1.1330533923
2093531147,0.4,0.6,0.1,2,2,2,1,3,1,0.2759785348,0.2203503917,0.1447144935,-0.668787093,0.8799496222,-0.541005288,1,2,2,1,2,1,2,1,1,1,2,1,3,5,1,3,1,3,1,1,1,5,5,1,272,0.5693621554,0,0.1042400855,0.7244796449,0,0.9726298512,0.5899471216
823760652,0.4,0.6,0.1,2,1,2,2,2,2,0.0096764845,-0.622965643,-0.107766907,0.012672086,0.0560815759,-0.073070302,2,1,2,2,2,2,1,1,1,1,1,1,1,5,1,1,1,1,4,1,5,1,5,1,273,0.9392103725,0,0.0775086084,0.5691898496,0,0.5143042423,-0.730703018
1457814909,0.4,0.6,0.1,2,2,2,1,1,2,-0.105170647,-0.022378683,-0.165568614,-0.739350179,-0.51547628,-0.055710801,1,2,2,1,1,2,2,1,1,1,1,1,1,3,2,1,2,2,2,6,6,3,6,3,274,0.479310638,0,0.722794351,0.3527214198,1,0.9921338586,-0.557108007
1437827906,0.4,0.6,0.1,3,2,2,3,2,2,0.6367474032,-0.115844517,0.084823485,0.7834936412,-0.044811026,-0.023639457,2,2,2,2,2,2,2,1,1,2,1,1,3,5,4,3,4,4,4,3,3,5,3,3,275,0.1724140365,1,0.1799145197,0.8108626892,0,0.8184932628,-0.236394574
1607076618,0.4,0.6,0.1,2,1,1,1,2,2,0.0592338126,-0.529490328,-0.661314495,-0.731204374,0.1235346869,-0.00034996,1,1,1,1,2,2,2,1,1,1,1,1,5,3,5,5,5,1,1,3,3,3,3,3,276,0.4895025224,0,0.9170459555,0.9137493623,0,0.5962023668,-0.003499597
1430250594,0.4,0.6,0.1,1,2,2,1,1,1,-0.586549529,0.1047800182,0.3839710123,-0.478070008,-0.625906195,-0.64612324,1,1,1,1,1,1,1,2,2,1,1,1,4,2,4,5,5,4,5,4,4,2,4,4,277,0.3737820305,1,0.7706114411,0.2967876845,1,0.3146559956,-0.461232403
1091378644,0.4,0.6,0.1,2,2,2,2,2,3,0.0134658982,-0.16747089,-0.160974868,-0.058799212,0.0493358969,0.6973837531,1,2,2,2,2,2,2,1,1,1,1,2,2,4,2,4,2,4,4,6,6,6,4,4,278,0.7012935242,0,0.9141245507,0.97329628,0,0.0935721589,-1.026162469
2124187186,0.4,0.6,0.1,2,2,2,2,3,3,-0.05251813,-0.064438016,0.0804351673,-0.197685732,0.6869235126,1.0571083834,2,2,2,2,2,2,1,1,1,1,2,2,1,5,1,6,1,1,6,5,5,5,5,5,279,0.5911494231,0,0.0135238976,0.5047095462,0,0.0409014113,2.5710838342
1185960805,0.4,0.6,0.1,2,2,3,2,1,1,0.1186303348,0.0243040754,0.7857005746,0.0034795044,-0.601628604,-0.634966113,2,2,2,2,1,1,1,1,2,1,1,1,4,3,4,4,4,4,4,6,6,3,6,6,280,0.3257674772,1,0.6337746957,0.8244824083,0,0.9960079463,-0.34966113
200233648,0.4,0.6,0.1,1,2,2,1,1,1,-0.401747079,-0.071888598,-0.064024801,-0.798018106,-0.518824855,-0.398690838,1,1,1,1,1,1,1,2,2,1,1,1,6,3,2,6,2,2,2,1,1,1,1,3,281,0.9163217754,0,0.5988520163,0.5787268023,0,0.1774167415,2.0130916248
1693955838,0.4,0.6,0.1,1,2,1,1,2,1,-0.695849193,-0.136481799,-0.405641957,-0.549832822,-0.004289987,-0.573424531,1,2,1,1,1,1,1,1,1,1,2,1,3,4,3,1,3,3,1,3,4,4,4,3,282,0.2028047797,1,0.7908561159,0.9957599002,0,0.9971694616,0.2657546856
1548335651,0.4,0.6,0.1,2,2,3,2,1,3,-0.004987263,0.0204852255,0.8737066863,0.2055785683,-0.615889674,0.7909242379,2,1,2,2,1,2,1,2,2,1,1,2,3,3,3,5,5,3,5,5,5,5,3,5,283,0.5763360442,0,0.2582172529,0.9977500094,0,0.5258074452,-0.090757621
554753839,0.4,0.6,0.1,2,2,3,3,3,1,-0.066891455,0.1159599546,0.8005672366,0.8767451118,0.7741120993,-0.60930309,2,1,2,2,2,1,1,2,2,2,2,1,2,6,2,3,3,2,3,1,1,6,6,1,284,0.0193174458,1,0.5652793732,0.3011105272,1,0.1315556486,-0.093030895
81361273,0.4,0.6,0.1,2,2,1,3,2,1,0.1034386666,0.1214512888,-0.688598752,0.8465083329,0.1266644483,-0.418707892,2,2,1,2,2,1,1,1,1,2,1,1,5,2,5,3,5,3,3,1,2,2,1,2,285,0.5374826419,0,0.8116946378,0.2058871012,1,0.5067123331,1.8129210812
304451583,0.4,0.6,0.1,2,2,3,1,2,2,0.0334989897,-0.046975298,0.9714337383,-0.64251491,-0.055991104,0.0496693614,1,2,2,1,1,1,2,1,2,1,2,2,4,3,1,4,4,4,1,3,3,3,3,3,286,0.7181593528,0,0.0621041092,0.4435370976,0,0.0198341529,0.4966936143
145456764,0.4,0.6,0.1,1,3,2,2,2,2,-0.679650201,0.7351447981,-0.022254153,0.0417036893,0.0327511038,0.138128985,1,2,1,1,1,1,1,2,2,2,2,2,6,1,2,2,6,6,2,1,1,1,1,1,287,0.909511873,0,0.4935382509,0.8073827027,0,0.9522229605,1.3812898504
887893097,0.4,0.6,0.1,2,1,2,1,2,2,-0.020368675,-0.59002135,-0.090170286,-0.547809959,-0.051868163,-0.084356655,2,1,2,1,2,2,1,1,1,1,1,1,5,6,5,5,5,5,4,2,2,6,6,2,288,0.5258141977,0,0.0243450562,0.9774656296,0,0.8083567805,-0.843566551
1124416483,0.4,0.6,0.1,2,2,2,2,1,2,0.2074593643,-0.023642591,-0.018155435,0.0232390913,-0.5233679,-0.095529108,2,2,1,2,1,1,1,1,2,1,1,2,3,1,4,3,4,3,4,4,1,1,4,1,289,0.1600502227,1,0.7118624839,0.9538029874,0,0.4829760154,-0.955291078
1145024817,0.4,0.6,0.1,2,1,2,1,2,2,-0.080242747,-0.630413521,0.1551452631,-0.57713406,-0.014870361,-0.142629868,1,1,2,1,2,2,2,1,1,1,1,1,1,5,4,4,1,4,4,6,5,5,5,5,290,0.5410889241,0,0.8562269434,0.2982144883,1,0.6571684841,-1.426298678
478269889,0.4,0.6,0.1,2,2,1,2,1,2,0.2299008972,0.1451307067,-0.638863732,-0.047170977,-0.512327571,0.0190480371,2,1,1,1,1,1,1,2,1,2,1,2,6,5,3,3,3,3,3,4,5,5,5,5,291,0.8403779458,0,0.596650366,0.068907477,1,0.9691085499,0.1904803714
